track,cSDR_vocals,cSDR_drums,cSDR_bass,cSDR_other,cSDR_mean,uSDR_vocals,uSDR_drums,uSDR_bass,uSDR_other
Hollow Ground - Ill Fate,7.473297126784215,6.667070543196541,3.5143178468498935,5.250290420502761,5.726243984333352,7.758496738479669,6.615676020879952,2.6237259104143806,6.58513046434355
James Elder & Mark M Thompson - The English Actor,7.608520825384282,8.210822350733228,8.369849506329082,8.068820850704904,8.064503383287875,7.822749386311546,10.33701332011981,8.407227533765024,7.209758625471464
Juliet's Rescue - Heartbeats,9.137524518957822,18.184605055671497,0.0034795497876857965,6.084548788167181,8.352539478146046,9.949286453635935,15.347529855325185,3.013263375525069,6.842936367525132
Little Chicago's Finest - My Own,10.795178252588094,6.723822935162471,8.834715761324471,0.39050219234234196,6.686054785354345,10.417263192092372,6.531447321525975,7.361175222740891,0.17331396786675302
Louis Cressy Band - Good Time,10.36017795103016,10.295363805745978,11.176961151178984,8.87071309065677,10.175803999652974,10.344788437133833,9.65595182506587,10.056453571220485,9.738810487674192
Lyndsey Ollard - Catching Up,11.401388051519634,8.469597782943026,12.033248956444,8.123743473664499,10.006994566142788,11.238206241692714,9.022534014995632,12.109542969316582,5.705322974493
M.E.R.C. Music - Knockout,10.17004681552701,11.388573620189042,14.586972400088253,6.992428230755716,10.784505266640005,10.555802503678942,11.159491616376922,12.545718251489216,6.934718935930001
Moosmusic - Big Dummy Shake,10.943384449665675,12.970934037089066,9.133019165781102,7.151881467291469,10.049804779956828,11.178434623211377,12.365711956564864,8.96119846540015,7.570661260000535
Motor Tapes - Shore,5.832975832631858,9.394802385908811,12.171169449424756,11.487201541775606,9.721537302435257,9.336722377702614,9.219581728348109,12.155249375283105,10.948594644557906
Mu - Too Bright,11.471517922243775,15.610831037456563,11.98411525441767,7.8996099025547295,11.741518529168186,10.242833113565277,15.05449780688956,4.932202500292452,6.842009601788224
Nerve 9 - Pray For The Rain,7.187111138071138,12.972865916001876,8.640648442993426,7.679768516308451,9.120098503343723,8.503436295044487,12.996273692850853,8.017408105854768,7.739196454903691
PR - Happy Daze,-10.464127652676474,22.13054457998147,7.542048939880214,7.864311616121565,6.768194370826694,0.9526565139770011,19.000782999919444,10.731081871525454,8.823997617214076
PR - Oh No,-0.011266185149101552,6.703993775087227,0.011827735960475405,0.7242583200398958,1.857203411484624,2.124310722794338,7.020299559680981,3.255721365536768,0.60113943017902
Punkdisco - Oral Hygiene,9.35836757357248,6.030155655563437,3.9065523410955167,1.3071846986985256,5.150565067232489,9.908846674747203,5.079782613929274,5.084016558494615,2.0598354274475543
Raft Monk - Tiring,5.619294943035861,9.109278870480436,9.673418126139516,5.204684456857519,7.401669099128334,5.789300554528492,9.034229774703004,8.730458800273022,5.515769114525474
Sambasevam Shanmugam - Kaathaadi,13.832893142286158,10.443305990869977,13.8344316932511,7.058050687853795,11.292170378565256,13.731694986558798,7.965928875045516,11.344508077691382,10.170227859072627
Secretariat - Borderline,6.943663976437774,6.78204595385502,6.288793396860033,8.290816870457396,7.076330049402555,8.493597998898592,7.334055586903703,5.835853001248302,9.038874735055803
Secretariat - Over The Top,8.850947620309388,8.509005278014945,10.976248032407405,6.813940557554734,8.787535372071616,10.081357940078224,9.130347467025384,11.211054601192998,8.09348566018031
Side Effects Project - Sing With Me,14.057905707916401,15.804845122812985,15.218909980952901,2.2891451666922005,11.842701494593621,12.862214354093497,15.718790389911359,14.381079292797343,3.3222584524518313
Signe Jakobsen - What Have You Done To Me,10.823339592103112,5.369533468146711,3.8054939568940602,6.9503190752188715,6.737171523090689,11.173403735858884,6.231991609510198,4.219019249627964,6.582465612632072
Skelpolu - Resurrection,1.7796832400023388,11.128169018193498,13.848853603674911,2.8081084226007365,7.391203571117871,2.025512416634846,13.619783873981493,15.465729039098724,6.0163533475808695
Speak Softly - Broken Man,5.31915788656204,10.584825049877516,18.532708767288995,9.973446955427356,11.102534664788976,6.7406245565831,10.828825700769698,17.471569721922585,9.374082037045067
Speak Softly - Like Horses,7.632179399503945,7.4841052977222855,22.297302005538207,8.72601101283539,11.534899428899955,8.816201174452296,8.45830728095018,22.203223562179236,8.138634819318431
The Doppler Shift - Atrophy,7.432113734204081,8.790553101588726,0.6516967523994386,8.76327557985473,6.409409792011743,9.462479072498573,9.241460279317534,1.9301243268546857,6.9093106793429735
The Easton Ellises (Baumi) - SDRNR,3.791510366247665,11.22514422115632,6.0078995320673885,3.747334085871561,6.192972051335733,6.474382374533444,10.602076295046079,8.068305593429399,3.633803378188296
The Easton Ellises - Falcon 69,5.014496041563243,10.471047870807622,9.214079143338793,4.112251784522052,7.202968710057927,4.962803840993627,10.253725926490223,7.7345414892575555,3.9376835721556427
The Long Wait - Dark Horses,9.135429943172166,8.91807921453742,10.62092712210527,7.590824985165111,9.066315316244992,9.69085922570197,8.950117110140853,8.775216205361904,6.9932520556154945
The Mountaineering Club - Mallory,11.07482806731724,12.362536892235463,12.103626264730423,5.941949984007952,10.37073530207277,12.083388175746633,12.809716702350633,12.014375715402014,8.091022941156748
The Sunshine Garcia Band - For I Am The Moon,10.894796683018384,10.908458722878466,12.384102017797318,2.605202697694069,9.198140030347059,10.431137929117575,10.32862628526014,9.747150127154388,2.6431297136366294
Timboz - Pony,4.714887452799,5.334039856890431,3.338343116199231,9.04878785976659,5.609014571413813,5.502576975341085,5.2997462084882505,3.1047325754701296,9.022038555037712
Tom McKenzie - Directions,9.016428745439221,15.564678921529502,4.803716928159357,1.699246945318835,7.771017885111728,10.965455464235523,15.66624228763158,5.276898892660499,3.015698346889142
Triviul feat. The Fiend - Widow,10.081748645543156,8.475746164912996,15.552165596893326,4.927194233326643,9.759213660169031,9.95699570110341,8.224406111260986,16.019921915851782,4.842609449044727
We Fell From The Sky - Not You,6.6700501153924066,12.303730962613336,5.211861183229351,8.381402485498365,8.141761186683365,6.93183044056603,11.915893195360823,4.970212009991415,8.880252818270362
Zeno - Signs,8.357174688298205,10.055639092440884,4.274308265502029,7.434828247169465,7.530487573352646,9.127753728367066,10.06595122248841,3.970745910175579,7.30968294023313
