track,cSDR_vocals,cSDR_drums,cSDR_bass,cSDR_other,cSDR_mean,uSDR_vocals,uSDR_drums,uSDR_bass,uSDR_other
Secretariat - Over The Top,9.682719112249675,8.136119620514048,12.207435194233158,8.712280587187564,9.68463862854611,10.67104059382907,8.906285354184142,12.718214059018036,10.375375036606505
Side Effects Project - Sing With Me,15.649293981618264,14.81209171910712,8.74022526063232,6.360204144334729,11.390453776423108,14.73337979403209,14.956766255450027,8.404264056803248,7.635123365047917
Signe Jakobsen - What Have You Done To Me,12.55142054333325,6.018652823726923,4.519693302640529,8.860466002143784,7.987558167961122,13.078189316408068,6.68060132180012,5.3721305734829725,8.810352924642654
Skelpolu - Resurrection,6.803920093854843,8.145574596166853,11.40140737567765,7.779512132302374,8.532603549500429,7.3749189124738255,8.37263447660568,11.87925070021665,8.674741537171425
Speak Softly - Broken Man,6.853820961148102,8.57222328670947,12.997271781706651,10.84597712270147,9.817323288066422,8.164218570047545,8.954907101733356,13.372569324332588,10.820638469675053
Speak Softly - Like Horses,9.7783864244864,7.946815888389457,17.134999998268086,9.951044161666312,11.202811618202563,10.92333021943255,9.077941787039144,17.14124100915309,9.729887803923539
The Doppler Shift - Atrophy,9.90105511013388,10.324941668010544,4.781490831446674,10.040772172349563,8.762064945485164,11.808125553611678,11.410646493666883,4.719103332047,9.260524459226483
The Easton Ellises (Baumi) - SDRNR,8.712227044726596,12.216556137186966,7.938334455277992,8.704212062139426,9.392832424832745,11.283669299838913,12.918562534971311,9.647984271411403,8.450008510292568
The Easton Ellises - Falcon 69,9.346681695227899,10.117292632412227,8.361525248131516,7.983889091592404,8.95234716684101,9.861462061525227,10.131594648835218,8.500641251805229,8.303370709502818
The Long Wait - Dark Horses,10.191550696459263,7.169497973243287,8.166726797762662,7.285297052894004,8.203268130089803,10.865314750481973,7.26302908322347,7.891953410917601,7.717315829455201
The Mountaineering Club - Mallory,11.470320401414618,7.861223772009859,9.642033424237184,7.290320188991556,9.065974446663304,12.675858142633153,8.722146190076607,9.455065199737142,9.235265945492495
The Sunshine Garcia Band - For I Am The Moon,15.14202200224683,10.881870800399042,10.733114153833991,8.115279329100186,11.218071571395011,15.381020248238798,11.287009715239147,10.687465951277186,9.017072502047126
Timboz - Pony,6.804202293676402,6.6502609444312615,3.8346116742333147,10.535341539289963,6.9561041129077354,7.502764649065458,6.662151220350977,4.0584839485495845,10.586992566942353
Tom McKenzie - Directions,11.342139257784021,15.203456366981126,8.53342453451156,5.893979131061814,10.24324982258463,12.94043878758719,15.304893163998411,8.394589278746952,6.935064867940161
Triviul feat. The Fiend - Widow,13.180574614651045,7.810082833240718,12.67390938767741,9.566674813837079,10.807810412351564,13.340980305198118,7.911750237787329,12.74426233522811,9.554222167888458
We Fell From The Sky - Not You,8.705708500398803,11.58420812101839,3.8088698218068933,9.642387810763825,8.435293563496977,9.437613521398672,11.461838017176987,3.7904482661955945,10.20453444794503
Zeno - Signs,9.84559871172726,9.722833578552251,4.847222879553355,8.900094806046454,8.32893749396983,10.83543488767123,9.8069433314226,4.949415719422521,8.843256897910782
