track,cSDR_vocals,cSDR_drums,cSDR_bass,cSDR_other,cSDR_mean,uSDR_vocals,uSDR_drums,uSDR_bass,uSDR_other
Louis Cressy Band - Good Time,1.6609620773705638,5.7924763925736045,1.3410886485615985,2.3008011265923702,2.7738320612745344,2.673977414026392,5.7397638812797425,1.900357450699326,4.208428870136598
Lyndsey Ollard - Catching Up,2.836677318702556,3.7242022370662617,1.2624851147149885,2.0679112955553576,2.472818991509791,4.9638233513516745,4.424687750087305,4.295026757215902,0.11117880193235788
M.E.R.C. Music - Knockout,1.2936910842398044,3.233715827638635,2.221846440131177,-0.19941773002948926,1.637458905495032,1.7430839899915342,3.9581765577240438,1.7139808366866163,-0.9011517905481409
Moosmusic - Big Dummy Shake,3.7758469054032617,5.808357774549896,2.573196903844459,2.218639284800326,3.594010217149486,4.195778310142273,6.609967595641723,2.499184735145325,2.407067230355532
Motor Tapes - Shore,0.01183730163956554,2.648420269376609,0.390917435500251,4.060136770375313,1.7778279442229346,1.5081240094244008,1.9777149049130798,1.1321306035692016,2.5234991328083427
Mu - Too Bright,3.187229565371283,9.787811582547185,4.494933270085622,1.7876881365359796,4.814415638635017,2.215199626861548,9.899603261752658,2.3604524318192857,1.1055482899295694
Nerve 9 - Pray For The Rain,0.5957057442691691,6.682443326915036,3.5801574720650087,1.277607669813566,3.033978553265695,1.6478554617438677,6.770630474036491,3.6685185792357466,1.963761257414469
PR - Happy Daze,-20.105360220459296,13.547758511930741,-0.6630004430473695,2.9354277331877836,-1.0712936045970354,-0.6733912081422727,10.66724523646714,1.2877844908631453,3.681181123719708
PR - Oh No,-2.057495426603702,5.769478175995193,2.2417785699153,0.14791494657573112,1.5254190664706304,-0.1089464615440134,5.653648189843868,3.060858646816009,0.38337171631754896
Punkdisco - Oral Hygiene,0.40794787017987416,5.0632777040741255,5.297245116790105,-1.8636550631765303,2.2262039069668935,2.025551213489212,3.736324186122801,4.509761841517882,-0.7080037783567179
Raft Monk - Tiring,0.35120730772441483,3.378254093578304,3.5735956082399922,1.4667032687325308,2.19244006956881,0.6384144059587532,3.3157620840003044,3.28222000490509,1.4567532257269806
Sambasevam Shanmugam - Kaathaadi,0.07300520354490767,1.6279079504128786,6.299271992196359,-4.930233396651039,0.7674879373757764,0.45668914517701503,1.9417345769425396,5.795370744714672,-1.2093069298678292
Secretariat - Borderline,0.5043455920442812,1.195408115343113,0.9088285470121085,2.8449997610133657,1.363395503853217,1.8422208536353626,1.4713037445583066,1.2347118825808423,3.7153598842943087
Secretariat - Over The Top,1.9285762758790486,2.5168411516941105,5.352085408885737,2.992053809634485,3.197389161523345,2.970189194932653,2.7269189128363465,4.994469227825846,4.11527000787118
Side Effects Project - Sing With Me,7.294287955058944,9.563139787720075,3.6099141250036935,-1.9959821147834762,4.617839938249809,6.235371496482872,9.80003378574499,3.428502040008903,-2.5626584531801
Signe Jakobsen - What Have You Done To Me,3.324413138706028,2.1588988461961396,0.15416555786057684,2.174375581436919,1.9529632810499158,3.31840343100943,2.4820445030922538,0.7999475718405223,1.7174366861518262
Skelpolu - Resurrection,-0.11807245355851492,2.5463111404746748,7.518094182230344,-0.5875814427526016,2.339687856598476,0.015521205537690975,2.9771332106938546,7.402089005563573,2.6925075401701615
Speak Softly - Broken Man,0.01517675750986001,3.2997751925354253,7.706750857020404,3.7610491732172195,3.6956879950707275,0.2384253238335732,3.8658428329220706,8.346541362951305,3.4401515278094683
Speak Softly - Like Horses,0.11081305335819305,2.178370144596747,11.949148200226464,0.9259934647695298,3.7910812157377336,0.8866945269562031,2.9233677691833932,11.787593830417837,0.3737990773569332
The Doppler Shift - Atrophy,0.09454307600533962,4.612150476920668,-1.5445576995738035,1.7865281246518772,1.2371659945010203,0.9267209751051014,5.313079515817494,-1.3282535376290736,1.0840497549095915
